gene_a,gene_b,combined_score
NDUFAF6,NDUFAF2,913
NDUFAF6,NDUFAF5,988
RAB27A,RAB27B,926
RAB27A,PRF1,752
RAB27A,SYTL3,957
RAB27A,SYTL2,998
RAB27A,UNC13B,818
SLC30A5,SLC39A11,745
ZNF143,THAP11,833
ZNF143,CHD8,840
ZNF143,CTCF,767
NFKBID,REL,952
ITGA4,ITGA10,916
ITGA4,CD19,772
ITGA4,ITGB3,989
ITGA4,LAMA5,739
ITGA4,CD38,802
ITGA4,CD8A,835
ITGA4,SPP1,973
ITGA4,TNF,754
ITGA4,THBS1,738
ITGA4,CD69,784
ITGA4,THBS4,716
ITGA4,ITGB5,967
ITGA4,CXCR3,717
C7orf50,SURF6,751
TCTN1,AHI1,979
TCTN1,TMEM67,994
PGBD4,CD3G,852
PGBD4,CD3E,733
ARHGEF12,MYO6,817
ARHGEF12,KRAS,919
ARHGEF12,ARHGEF7,961
MBP,HLA-DRB1,851
MBP,AIF1,782
MBP,S100B,759
MBP,HLA-DRA,786
MBP,OMG,703
INTS10,INTS4,986
BCL2,MDM4,728
BCL2,IL2,758
BCL2,PARP1,917
BCL2,MYC,955
BCL2,CDK4,815
BCL2,CTSW,904
BCL2,CASP3,987
BCL2,BAG3,986
BCL2,TNF,885
BCL2,IL1B,808
BCL2,CD79A,705
BCL2,PPP2R2B,910
BCL2,CYCS,997
BCL2,PMAIP1,999
BCL2,JUN,927
BCL2,MME,793
BCL2,NR3C1,767
BCL2,IL6,868
BCL2,BID,998
BCL2,PPIF,961
BCL2,CASP8,984
BCL2,CCL3,753
BCL2,TCHP,851
BCL2,CXCL13,725
BCL2,CD8A,831
BCL2,CTSD,949
BCL2,CD38,724
BCL2,UVRAG,974
BCL2,TNFRSF10A,708
BCL2,IFNG,795
BCL2,CTSB,947
BCL2,PPP2R5C,911
BCL2,FOS,784
BCL2,CTSL,931
BCL2,HMOX1,856
BCL2,ERBB2,849
BCL2,MAP3K5,755
BCL2,KRAS,862
BCL2,LGALS3,915
BCL2,FASLG,811
BCL2,BIRC3,717
BCL2,G0S2,732
BCL2,CTSC,914
BCL2,HSPA5,738
HPS4,AP3B1,935
HPS4,SNAPIN,788
PRPS2,NMT2,728
PRPS2,TKTL1,956
PRPS2,ADPRM,904
PRPS2,RPIA,957
IFITM3,IFIT3,923
IFITM3,IFI27,829
IFITM3,IFI44,844
IFITM3,IFNB1,752
IFITM3,ISG15,911
ARGLU1,LUC7L3,728
ARGLU1,PNISR,779
ARGLU1,SRSF11,782
SGSM1,RAP2A,752
MATN3,SLC26A2,907
MATN3,COL9A3,929
SUN1,LMNA,997
SUN1,SYCP3,746
SUN1,SYNE2,999
SUN1,STAG3,717
SUN1,LMNB2,852
NCOR2,MYC,818
NCOR2,HDAC6,779
NCOR2,ZBTB16,978
NCOR2,FOXK2,704
NCOR2,NR3C1,907
NCOR2,ATXN1L,775
NCOR2,TBL1XR1,989
NCOR2,TBL1X,998
NCOR2,RORB,716
NCOR2,BACH2,851
NCOR2,STAT5B,707
NCOR2,TADA3,810
NCOR2,NR4A2,723
PAXIP1,ATR,723
CUL4B,FBXO44,895
CUL4B,DCUN1D1,953
CUL4B,CRBN,999
CUL4B,SUV39H1,902
CUL4B,PHIP,898
MEI1,SYCE1,716
APOBEC3A,APOBEC3B,939
APOBEC3A,APOBEC3C,738
APOBEC3A,APOBEC3H,765
AKAP12,ADRB2,983
AKAP12,PDE4D,825
DERL3,MZB1,851
DERL3,HSPA5,863
THAP4,THAP11,907
FANCL,HES1,999
FANCL,FAN1,798
FANCL,ERCC4,842
APOBEC3G,SMARCA2,752
APOBEC3G,HDAC6,918
MAD1L1,BUB1,998
MAD1L1,ANAPC10,700
CLDN5,ESAM,970
CLDN5,IL6,708
GPSM2,PARD3,816
CD14,S100A9,767
CD14,S100A8,746
CD14,TYROBP,817
CD14,HSPD1,762
IL6,CCL3,962
IL6,CCL2,985
IL6,IL2RB,859
IL6,SOCS3,947
IL6,IL1R2,738
IL6,EPOR,787
IL6,TBX21,829
IL6,TNFAIP6,704
IL6,DUSP1,745
IL6,PDGFRB,894
IL6,CXCL11,735
IL6,MAP3K8,764
IL6,CCL4,933
IL6,CASP8,739
IL6,CD83,742
IL6,ISG15,751
IL6,CXCL2,966
IL6,CXCL9,815
IL6,EGF,890
IL6,EDN1,765
IL6,LCN2,885
IL6,CYCS,776
IL6,APOE,835
IL6,SPP1,748
IL6,CCL22,825
IL6,CXCL10,960
IL6,JUN,989
IL6,THBS1,772
IL6,CXCL5,862
IL6,IL1B,996
IL6,TNF,994
IL6,CD40LG,795
IL6,CLDN5,708
IL6,NOS3,718
IL6,PTX3,806
IL6,CTLA4,815
IL6,CD69,720
IL6,CCL7,755
IL6,AIF1,777
IL6,CASP3,881
IL6,BCL2,868
IL6,CXCR3,759
IL6,TNFSF13B,740
IL6,IL2,999
IL6,IRAK4,752
IL6,MYC,730
IL6,IDO1,791
IL6,CXCL3,810
IL6,CADM1,770
IL6,HSPA5,736
IL6,IL1RN,925
IL6,TNFRSF4,703
IL6,IFIT3,718
IL6,CCL20,935
IL6,IL5RA,762
IL6,IL2RA,953
IL6,OSM,963
IL6,KRAS,823
IL6,LGALS3,768
IL6,HMOX1,810
IL6,ERBB2,752
IL6,RETNLB,821
IL6,IL23A,858
IL6,IFNB1,922
IL6,CCL3L1,748
IL6,TNFSF4,703
IL6,TIMP1,938
IL6,PLAUR,765
IL6,CD19,836
IL6,CCL19,840
IL6,CSF2,974
IL6,IFNG,983
IL6,FCGR3A,796
IL6,IGLL5,919
IL6,CXCL1,982
IL6,CCL5,950
IL6,IL27RA,943
IL6,FOS,891
IL6,CXCL13,726
IL6,CD8A,930
IL6,CD38,788
IL6,IL11,959
IL6,CCL26,720
IL6,STAT5B,807
APOBEC3H,APOBEC3C,742
APOBEC3H,APOBEC3A,765
APOBEC3H,APOBEC3B,769
MARK2,PARD3,706
MARK2,PRKCI,796
MARK2,FTH1,776
MARK2,STK11,707
MARK2,CLASP2,794
MARK2,ROM1,763
LTBP1,THBS1,967
LTBP1,TGFB3,984
LTBP1,ITGB5,716
CEBPD,JUN,734
CEBPD,FOS,772
TONSL,MCM6,733
CD207,CD1D,907
CD8A,CD1D,891
CD8A,GZMH,895
CD8A,ERBB2,720
CD8A,ICOS,903
CD8A,GZMK,915
CD8A,LAG3,947
CD8A,KLRG1,861
CD8A,TIGIT,861
CD8A,CADM1,748
CD8A,KLF2,732
CD8A,GZMB,963
CD8A,CD3G,989
CD8A,IL2RA,943
CD8A,ZNF683,709
CD8A,FASLG,922
CD8A,TNFRSF4,797
CD8A,NKG7,904
CD8A,CCL5,959
CD8A,GNLY,890
CD8A,NCR1,790
CD8A,TNFRSF18,733
CD8A,CSF2,873
CD8A,IFNG,990
CD8A,CCL19,865
CD8A,FCGR3A,949
CD8A,BATF,740
CD8A,CD247,998
CD8A,STAT5B,794
CD8A,CD38,884
CD8A,TNFRSF10A,700
CD8A,FYN,964
CD8A,CXCL13,788
CD8A,IFNB1,771
CD8A,KLRC1,774
CD8A,LCK,999
CD8A,B2M,998
CD8A,CD244,722
CD8A,CD19,913
CD8A,PRF1,987
CD8A,B3GAT1,856
CD8A,CD2,998
CD8A,CXCL9,848
CD8A,IL6,930
CD8A,CD83,726
CD8A,MTUS1,780
CD8A,KLRD1,930
CD8A,CD27,937
CD8A,HLA-DRB1,785
CD8A,EOMES,920
CD8A,CXCL10,887
CD8A,CCL22,768
CD8A,TBX21,944
CD8A,CCL2,800
CD8A,CCL3,873
CD8A,GATA3,745
CD8A,CD8B,999
CD8A,IL2RB,922
CD8A,CXCL11,800
CD8A,CCL4,889
CD8A,XCL1,786
CD8A,CTSW,730
CD8A,CD200,702
CD8A,KLRC2,705
CD8A,CD160,890
CD8A,ITGA4,835
CD8A,TRAT1,948
CD8A,HLA-DQB1,724
CD8A,IDO1,813
CD8A,MYC,756
CD8A,GZMA,964
CD8A,CXCR3,910
CD8A,BCL2,831
CD8A,IL2,971
CD8A,TNFRSF9,890
CD8A,TNFSF13B,776
CD8A,CX3CR1,703
CD8A,PDCD1,938
CD8A,KLRB1,891
CD8A,CD40LG,907
CD8A,CD7,839
CD8A,TNF,958
CD8A,IL1B,922
CD8A,CD69,938
CD8A,CTLA4,940
CD8A,CXCR6,868
CD8A,CD3E,995
CD8A,SH2D1A,750
CHN1,NCK2,837
SETD2,POLR2B,918
SETD2,SUPT6H,889
SETD2,CHD1,845
GPATCH11,RBM17,854
FHL2,LEF1,988
IL18R1,KLRB1,708
IL18R1,IL1B,842
IL18R1,IL2RA,701
IL18R1,IL18RAP,999
IL18R1,ICOS,702
PWP1,IMP3,730
PWP1,NOP58,752
PWP1,MRTO4,902
PWP1,BYSL,891
PWP1,MPHOSPH10,730
PWP1,LTV1,851
PWP1,DDX24,836
PWP1,CEBPZ,907
BRDT,DEFB1,930
EOMES,GZMA,814
EOMES,LEF1,787
EOMES,KLRD1,756
EOMES,CD27,722
EOMES,GATA3,836
EOMES,IL2RB,783
EOMES,IFNG,786
EOMES,CD8A,920
EOMES,PRF1,839
EOMES,GZMH,776
EOMES,LAG3,703
EOMES,KLRG1,858
EOMES,TIGIT,713
EOMES,GZMK,900
EOMES,KLF2,709
EOMES,GZMB,843
EOMES,MIXL1,894
RBM17,ATXN1L,703
RBM17,GPATCH11,854
RBM17,DDX42,714
ZNF683,GZMH,866
ZNF683,CD8A,709
RPL39L,MRTO4,858
RPL39L,IMP3,710
RPL39L,RPS18,978
RPL39L,TEX10,708
RPL39L,RPS4X,930
RPL39L,EIF5A2,767
RPL39L,CD74,931
RPL39L,RPS6,954
RPL39L,RPL3,936
RPL39L,EIF5A,746
NT5C3B,AK3,901
NT5C3B,ADA,922
NT5C3B,ADK,918
NT5C3B,CMPK2,904
NT5C3B,UPP1,900
TMEM67,AHI1,993
TMEM67,BBS4,734
TMEM67,BBS7,724
TMEM67,OFD1,811
TMEM67,CCDC28B,754
TMEM67,SYNE2,933
TMEM67,BBS1,801
TMEM67,IFT88,704
TMEM67,TCTN1,994
B3GALT4,RPS18,798
STRAP,NME1,897
CLGN,HSPA5,809
RPS18,POLR2B,940
RPS18,PNO1,936
RPS18,RPS4X,999
RPS18,EIF5A2,962
RPS18,CD74,982
RPS18,UBL4A,757
RPS18,RPS6,999
RPS18,EIF3B,986
RPS18,METAP1,801
RPS18,MRPL17,999
RPS18,MRTO4,984
RPS18,NOP58,981
RPS18,IMP3,996
RPS18,ISG15,844
RPS18,BYSL,992
RPS18,B3GALT4,798
RPS18,MRPL1,972
RPS18,SOD2,723
RPS18,EIF5A,993
RPS18,HBA1,914
RPS18,RPL3,999
RPS18,LTV1,971
RPS18,MPHOSPH10,976
RPS18,DENR,962
RPS18,RPL39L,978
RPS18,HBA2,912
RPS18,HMGN2,940
IFT27,BBS1,807
IFT27,IFT88,999
IFT27,BBS7,702
IFT27,LZTFL1,752
SLC4A4,CA2,893
SESN1,GADD45G,746
SESN1,SESN3,938
SESN1,GADD45A,700
SLA,SLMAP,903
SLA,NLRP2,853
OPRM1,GNG3,704
OPRM1,GPRASP1,778
OPRM1,GNG2,935
OPRM1,GNG7,799
OPRM1,PNOC,915
OPRM1,ADRB2,743
CLK1,CLK2,792
CLK1,NKTR,788
CLK1,CLK4,959
CLK1,SRSF1,930
CLK1,SRSF2,826
CLK1,CYCS,809
CD70,ICOS,903
CD70,CD27,999
CD70,TNFRSF4,994
CD70,TNFRSF9,986
CD70,TNFRSF18,817
CD70,CTLA4,744
CD70,TNFSF9,933
CD70,TNFSF4,843
CD70,CD40LG,964
CD70,TNF,747
CXCR6,CCL2,885
CXCR6,CCL3,934
CXCR6,IL2RB,715
CXCR6,CXCL11,886
CXCR6,CCL4,881
CXCR6,XCL1,844
CXCR6,CXCL9,984
CXCR6,CXCL2,776
CXCR6,CCL22,840
CXCR6,CXCL10,969
CXCR6,CXCL16,999
CXCR6,KLRB1,729
CXCR6,CXCL5,793
CXCR6,CD69,784
CXCR6,CTLA4,769
CXCR6,CCL7,819
CXCR6,PF4,755
CXCR6,GZMA,856
CXCR6,CXCR3,927
CXCR6,CXCL3,764
CXCR6,PPBP,839
CXCR6,CCL20,956
CXCR6,FASLG,776
CXCR6,GZMK,776
CXCR6,XCL2,803
CXCR6,CCL28,740
CXCR6,CCL3L1,800
CXCR6,CCL13,761
CXCR6,CCL8,782
CXCR6,CCL5,955
CXCR6,CXCL1,871
CXCR6,CCL18,776
CXCR6,IFNG,712
CXCR6,CCL19,904
CXCR6,CCL26,802
CXCR6,CXCL13,906
CXCR6,CCL15,813
CXCR6,CD8A,868
SCN1B,GPD1L,896
SCN1B,RANGRF,726
SCN1B,CACNB2,828
TSC22D1,LDLRAD4,720
TSC22D1,TSC22D3,816
E2F5,MYC,822
E2F5,CDK4,756
E2F5,MYBL2,848
KDM8,RPS6,905
PRF1,IL2RB,913
PRF1,TBX21,872
PRF1,KLRD1,951
PRF1,NCR3,927
PRF1,EOMES,839
PRF1,CD27,767
PRF1,TNF,808
PRF1,PDCD1,700
PRF1,KLRB1,769
PRF1,CD69,799
PRF1,CTLA4,850
PRF1,CD160,709
PRF1,KLRC2,740
PRF1,CTSW,762
PRF1,IL2,899
PRF1,CXCR3,737
PRF1,GZMA,998
PRF1,KIR2DL3,794
PRF1,GZMB,999
PRF1,FASLG,992
PRF1,KIR3DL1,748
PRF1,IL2RA,733
PRF1,GZMH,935
PRF1,KLRF1,734
PRF1,TIGIT,705
PRF1,KLRG1,757
PRF1,LAG3,816
PRF1,GZMK,893
PRF1,LCK,750
PRF1,KLRC1,785
PRF1,B3GAT1,749
PRF1,CD2,838
PRF1,FCGR3A,891
PRF1,IFNG,950
PRF1,CCL5,805
PRF1,NKG7,933
PRF1,NCR1,907
PRF1,GNLY,999
PRF1,CD8A,987
PRF1,RAB27A,752
PRF1,CD247,896
TAMM41,PGS1,736
TNF,CCL7,808
TNF,AIF1,846
TNF,CASP3,939
TNF,BCL2,885
TNF,CXCR3,817
TNF,TNFRSF9,816
TNF,IL2,957
TNF,TNFSF13B,894
TNF,IRAK4,775
TNF,ITGA4,754
TNF,PF4,714
TNF,IDO1,758
TNF,MYC,702
TNF,IRF8,745
TNF,PARP1,735
TNF,ERAP1,728
TNF,CD40LG,942
TNF,TNFRSF13B,817
TNF,CXCL5,717
TNF,IL1B,998
TNF,HSPA1B,773
TNF,ADRB2,718
TNF,PDCD1,700
TNF,CTLA4,873
TNF,CD69,829
TNF,TNFSF9,839
TNF,CD83,923
TNF,NR3C1,745
TNF,CXCL2,928
TNF,EGF,793
TNF,CXCL9,815
TNF,NCR3,718
TNF,IL6,994
TNF,EDN1,732
TNF,APOE,806
TNF,CD27,725
TNF,CYCS,810
TNF,CXCL10,966
TNF,JUN,989
TNF,HLA-DRB1,842
TNF,CCL22,811
TNF,CCL3,988
TNF,CCL2,978
TNF,AGO2,709
TNF,TAB1,998
TNF,IL1R2,799
TNF,SOCS3,800
TNF,STX1A,748
TNF,TBX21,838
TNF,CXCL11,705
TNF,CCL4,967
TNF,CASP8,999
TNF,CCL19,836
TNF,CSF2,970
TNF,IFNG,991
TNF,FCGR3A,872
TNF,CCL5,960
TNF,CXCL1,955
TNF,FOS,728
TNF,TNFRSF18,749
TNF,CD8A,958
TNF,TBKBP1,996
TNF,TNFRSF10A,997
TNF,RETNLB,793
TNF,IFNB1,919
TNF,CCL3L1,885
TNF,TYROBP,700
TNF,PRF1,808
TNF,TIMP1,727
TNF,TNFSF4,754
TNF,CD70,747
TNF,CD19,788
TNF,OSM,718
TNF,REL,899
TNF,KRAS,717
TNF,HMOX1,792
TNF,TNFRSF25,987
TNF,ICOS,860
TNF,IL32,712
TNF,GZMB,870
TNF,IL1RN,844
TNF,FASLG,984
TNF,TNFRSF4,797
TNF,BIRC3,964
TNF,CCL20,931
TNF,IL2RA,876
PHF21A,XPC,915
PHF21A,ERCC4,915
HLA-DMB,HLA-DQB1,928
HLA-DMB,CD74,982
HLA-DMB,HLA-DRB1,997
HLA-DMB,HLA-DQA1,902
HLA-DMB,HLA-DMA,999
HLA-DMB,B2M,785
HLA-DMB,HLA-DRB5,880
HLA-DMB,HLA-DOB,998
HLA-DMB,CD247,919
HLA-DMB,HLA-DRA,999
PRNP,HSPA5,954
PRNP,FYN,990
PRNP,APOE,717
PRNP,SNCA,984
PRNP,HSPD1,814
SERPINB2,PLAUR,938
ACSF2,TSTD3,765
ACSF2,SOD2,791
ACSF2,MRPL17,933
TREML1,GP9,822
TREML1,ITGA2B,832
TREML1,CMTM5,798
TREML1,TYROBP,791
TREML1,ACRBP,775
DNAJB14,HSPH1,800
DNAJB14,HSPA2,897
DNAJB14,HSPA1L,741
DNAJB14,HSPA1B,733
PHLDB2,CLASP2,882
PPP1R9A,NEXN,908
TBL1XR1,SMARCD3,754
TBL1XR1,TBL1X,999
TBL1XR1,NCOR2,989
PBX1,GATA3,734
PBX1,MEIS1,999
PBX1,MLLT3,730
PBX1,HOXA10,867
LAX1,TRAT1,944
ACOXL,ETFA,751
HERPUD1,HSPA5,792
CMSS1,BYSL,746
CMSS1,LTV1,863
TLK1,SRSF1,822
GABARAPL1,UVRAG,819
GABARAPL1,NCOA4,838
GABARAPL1,PIK3R4,912
GABARAPL1,FUNDC1,988
GABARAPL1,NBR1,999
GABARAPL1,MAP1B,903
IL5RA,IFNB1,702
IL5RA,IFNG,766
IL5RA,CSF2,977
IL5RA,IL2,865
IL5RA,IL11,701
IL5RA,IL2RB,851
IL5RA,IL2RA,718
IL5RA,IL6,762
PPP2R5C,PPP2R2B,819
PPP2R5C,IER3,706
PPP2R5C,BUB1,700
PPP2R5C,BCL2,911
CCDC28B,BBS1,898
CCDC28B,TMEM67,754
CCDC28B,BBS4,907
CCDC28B,BBS7,887
LMOD3,NEB,734
ELP2,MLLT3,741
ELP2,PEX2,735
ELP2,LEO1,771
ELP2,NUFIP1,749
ELP2,WDR61,760
ELP2,ELP3,999
ATXN1L,NCOR2,775
ATXN1L,RBM17,703
PATL2,DDX6,950
PATL2,LSM6,842
PATL2,LSM2,890
IAH1,GLUL,818
MME,CD38,820
MME,SERPINA9,713
MME,CD19,954
MME,CD2,770
MME,IDE,941
MME,CD9,867
MME,BCL2,793
MME,CD79A,870
MME,CD7,840
ZNF273,TRIM28,738
PEG10,LDOC1,750
TIGIT,PRF1,705
TIGIT,CTLA4,922
TIGIT,KLRC1,826
TIGIT,KLRB1,753
TIGIT,PDCD1,846
TIGIT,CXCR3,785
TIGIT,TNFRSF9,750
TIGIT,CD8A,861
TIGIT,GZMA,738
TIGIT,IDO1,715
TIGIT,CD160,771
TIGIT,IFNG,767
TIGIT,TNFRSF18,876
TIGIT,TNFRSF4,709
TIGIT,IL2RA,747
TIGIT,TBX21,735
TIGIT,GZMB,769
TIGIT,CD96,973
TIGIT,KLRG1,728
TIGIT,LAG3,955
TIGIT,CD27,756
TIGIT,GZMK,752
TIGIT,ICOS,866
TIGIT,EOMES,713
TIGIT,MTUS1,783
MALSU1,MRPS30,958
MALSU1,RPL3,792
MALSU1,MRPL48,878
MALSU1,NOA1,862
MALSU1,MRPL18,850
MALSU1,MRPL10,933
MALSU1,PTCD1,700
MALSU1,MRPL17,993
PHC3,UBE2C,905
PHC3,PCGF6,972
PHC3,PHC1,996
PHC3,ANAPC10,900
PHC3,PHC2,973
PDE6B,PDE6A,982
PDE6B,ROM1,764
CD200,CD8A,702
CD200,CX3CR1,974
CD200,CD19,712
CST7,TYROBP,759
CST7,CTSL,941
CST7,NKG7,900
CST7,GZMA,718
CST7,CTSC,725
CST7,GZMH,721
INPP4B,OCRL,939
INPP4B,PIK3R1,949
INPP4B,IMPA2,910
MRPS30,MRPL1,978
MRPS30,MALSU1,958
MRPS30,MRPL10,969
MRPS30,MRPL48,977
MRPS30,MRPL17,982
MRPS30,MRPL18,982
ZNF346,MYC,987
CXCL2,IL6,966
CXCL2,CXCL9,997
CXCL2,CXCL16,809
CXCL2,CCL22,849
CXCL2,XCL2,995
CXCL2,JUN,953
CXCL2,CXCL10,965
CXCL2,PPBP,775
CXCL2,CXCL3,995
CXCL2,CCL2,929
CXCL2,CCL3,939
CXCL2,XCL1,996
CXCL2,CCL20,951
CXCL2,CCL4,874
CXCL2,CXCL11,999
CXCL2,CCL7,727
CXCL2,CSF2,823
CXCL2,IFNG,823
CXCL2,CCL19,863
CXCL2,CCL18,704
CXCL2,CCL8,998
CXCL2,CXCL1,996
CXCL2,CCL5,999
CXCL2,CXCL13,824
CXCL2,CXCR3,962
CXCL2,PF4,996
CXCL2,CCL13,767
CXCL2,IL1B,968
CXCL2,TNF,928
CXCL2,CXCL5,998
CXCL2,CCL28,997
CXCL2,CCL3L1,752
CXCL2,CX3CR1,819
CXCL2,CXCR6,776
TOB1,TNKS1BP1,977
TOB1,ERBB2,854
PIK3R1,GP1BA,863
PIK3R1,CD3G,762
PIK3R1,IRS2,998
PIK3R1,TXK,927
PIK3R1,ERBB2,995
PIK3R1,ICOS,976
PIK3R1,KRAS,963
PIK3R1,GRAP2,817
PIK3R1,CD79B,718
PIK3R1,CD19,976
PIK3R1,LCK,939
PIK3R1,FYN,988
PIK3R1,PRKCI,919
PIK3R1,CRKL,951
PIK3R1,CD247,890
PIK3R1,PREX1,916
PIK3R1,LAT,822
PIK3R1,INPP4B,949
PIK3R1,PDGFRB,999
PIK3R1,EPOR,909
PIK3R1,SH2D2A,732
PIK3R1,SPP1,773
PIK3R1,EGF,911
PIK3R1,CTLA4,816
PIK3R1,CD7,753
PIK3R1,BLNK,758
VDAC3,CYCS,960
VDAC3,PPIF,962
CA1,CA2,833
CA1,ALAS2,810
CA1,HBD,853
IDO1,ICOS,737
IDO1,LAG3,825
IDO1,TIGIT,715
IDO1,FASLG,775
IDO1,CD8A,813
IDO1,TNFRSF18,868
IDO1,IFNG,930
IDO1,CXCL10,832
IDO1,CXCL9,868
IDO1,CYP1B1,938
IDO1,IL6,791
IDO1,CXCL11,880
IDO1,SOCS3,797
IDO1,GZMA,728
IDO1,IL2,808
IDO1,TNFRSF9,830
IDO1,CTLA4,910
IDO1,PDCD1,769
IDO1,IL1B,748
IDO1,TNF,758
IDO1,IL4I1,941
IGLL5,MYC,796
IGLL5,TNFSF13B,936
IGLL5,IL2,921
IGLL5,TNFRSF9,902
IGLL5,CD79A,984
IGLL5,IL6,919
IGLL5,GNG2,817
IGLL5,CSF2,908
IGLL5,B2M,934
IGLL5,CD79B,971
IGLL5,MS4A1,819
CD3G,LCK,928
CD3G,PDCD1,810
CD3G,SH2D1A,769
CD3G,CD2,930
CD3G,CD3E,999
CD3G,PTCRA,792
CD3G,B2M,943
CD3G,FCGR3A,867
CD3G,NKG7,749
CD3G,LAT,809
CD3G,FYN,754
CD3G,PGBD4,852
CD3G,CD8A,989
CD3G,HLA-DQB1,753
CD3G,TRAT1,970
CD3G,CD247,999
CD3G,GZMA,760
CD3G,CD8B,988
CD3G,HLA-DRA,713
CD3G,PIK3R1,762
CD3G,GRAP2,736
CD3G,GZMK,729
CD3G,HLA-DQA1,745
CD3G,ICOS,707
IL32,CCL5,736
IL32,ITGB3,962
IL32,TNF,712
IL32,IL18RAP,813
CHMP1B,VPS37A,938
CKAP5,CLASP2,727
CKAP5,NDC80,994
CKAP5,BUB1,766
MS4A1,CD79B,879
MS4A1,FCER1A,805
MS4A1,FCRLA,800
MS4A1,CD19,976
MS4A1,IGLL5,819
MS4A1,TCL1A,837
MS4A1,MS4A7,797
MS4A1,MZB1,784
MS4A1,BANK1,875
MS4A1,CD79A,935
MS4A1,CD69,748
FLI1,GATA2,928
FLI1,PPT1,841
B3GAT1,KLRC2,807
B3GAT1,KLRD1,760
B3GAT1,NCR3,710
B3GAT1,CD27,861
B3GAT1,FCGR3A,803
B3GAT1,IFNG,707
B3GAT1,NCR1,709
B3GAT1,CD8A,856
B3GAT1,CD38,720
B3GAT1,KLRC1,773
B3GAT1,CD2,724
B3GAT1,PRF1,749
B3GAT1,KLRG1,735
B3GAT1,ICOS,719
B3GAT1,GZMB,724
SERPINH1,CD9,746
SERPINH1,DNAJB1,702
SERPINH1,COL15A1,766
SERPINH1,HSPA5,747
INTS4,POLR2B,867
INTS4,INTS10,986
RAB30,GCC2,739
MS4A6A,AIF1,731
MS4A6A,NME8,731
MS4A6A,TYROBP,790
MS4A6A,MS4A4A,711
MS4A6A,MS4A7,791
MS4A6A,FGL2,705
MS4A6A,CLU,714
MS4A6A,CASS4,703
GNLY,GZMH,958
GNLY,GZMK,828
GNLY,LAG3,786
GNLY,KLRF1,744
GNLY,GZMB,995
GNLY,FASLG,921
GNLY,CCL5,846
GNLY,NKG7,951
GNLY,IFNG,731
GNLY,CD8A,890
GNLY,PRF1,999
GNLY,KLRD1,904
GNLY,FGFBP2,850
GNLY,IL2RB,848
GNLY,CTSW,806
GNLY,GZMA,976
GNLY,KLRB1,730
MYO18A,LURAP1,746
MYO18A,MYL9,730
TNKS1BP1,MMP7,789
TNKS1BP1,LEO1,895
TNKS1BP1,SUPT6H,889
TNKS1BP1,POLR2B,801
TNKS1BP1,TOB1,977
PHC1,ANAPC10,906
PHC1,PHC2,996
PHC1,UBE2C,901
PHC1,PHC3,996
PHC1,PCGF6,986
KLRC1,PDCD1,743
KLRC1,CTLA4,728
KLRC1,KLRC2,965
KLRC1,IL2,710
KLRC1,NCR3,903
KLRC1,KLRD1,999
KLRC1,KIR3DL2,959
KLRC1,CD27,733
KLRC1,CD96,778
KLRC1,TYROBP,794
KLRC1,B2M,990
KLRC1,PRF1,785
KLRC1,B3GAT1,773
KLRC1,NCR1,886
KLRC1,IFNG,786
KLRC1,FCGR3A,796
KLRC1,CD8A,774
KLRC1,GZMB,741
KLRC1,KIR2DL3,994
KLRC1,KIR3DL1,981
KLRC1,TIGIT,826
PGAM5,FUNDC1,980
NFE2,HBG1,747
NFE2,ITCH,701
NFE2,HBG2,724
NFE2,HBD,751
NFE2,HBB,808
SESN3,SESN1,938
ORC4,POLE,723
ORC4,MCM6,997
SMAD5,PDCD4,766
MIXL1,EOMES,894
PTK6,SOCS3,941
PTK6,NR3C1,740
PTK6,EGF,780
PTK6,CHD8,789
PTK6,ERBB2,838
HTATSF1,CDC40,919
HTATSF1,PPP1R8,818
HTATSF1,LUC7L3,808
ADK,PDE4D,923
ADK,PDE7B,937
ADK,PURA,821
ADK,AK3,943
ADK,PDE4B,920
ADK,ADA,992
ADK,NT5C3B,918
KRT86,KRT81,863
NLRP2,SLA,853
NLRP2,IL1B,720
RABEP1,GGA2,974
SLC39A11,SLC30A5,745
SLC2A14,SLC2A3,868
SOD2,TSTD3,746
SOD2,HMOX1,743
SOD2,PARP1,774
SOD2,MRPL17,885
SOD2,IL1B,806
SOD2,CYCS,729
SOD2,RPS18,723
SOD2,PPIF,791
SOD2,ACSF2,791
SOD2,TXN,728
SLC16A7,EMB,988
TPCN1,CD38,912
CLEC5A,TYROBP,997
TCL1A,CD19,887
TCL1A,CD79A,711
TCL1A,MS4A1,837
MOAP1,RASSF1,912
NAA30,NAA16,966
NAA30,NAA25,942
SOCS4,SOCS3,711
SOCS4,IRS2,956
SOCS4,STAT5B,813
ETFA,ACOXL,751
ETFA,ACAT2,767
ETFA,HSCB,768
ITGB3,LAMA5,797
ITGB3,ITGA10,969
ITGB3,GP9,888
ITGB3,GP1BA,886
ITGB3,IL32,962
ITGB3,ITGB5,954
ITGB3,ITGA4,989
ITGB3,CD9,806
ITGB3,THBS4,923
ITGB3,THBS1,984
ITGB3,SPP1,994
ITGB3,SLC6A4,741
ITGB3,ITGA2B,999
ITGB3,PDGFRB,727
WDR61,ELP2,760
WDR61,MLLT3,912
WDR61,PEX2,911
WDR61,LEO1,999
WDR61,EXOSC5,779
WDR61,NUFIP1,722
